business_id,name,address,latitude,longitude,stars,good_for_meal,price,cuisine_1,cuisine_2
7lwe7n-Yc-V9E_HfLAeylg,Pub & Kitchen,1946 Lombard St,39.9456566,-75.1747733,3.5,dinner,$$$,American (New),Not Applicable
bIGFd99r3iUNB0xshlZ5Sw,Pumpkin,1713 South St,39.9444366,-75.1708063,4.0,dinner,$$$,American (New),Not Applicable
hsslqZAVtu093rkguSpltA,Punch Line Philly,33 E Laurel St,39.965141,-75.135429,3.5,"latenight, dinner",$$,American (New),Not Applicable
QGYzYUMsQe6k7__LD91E5w,QT Vietnamese Sandwich,48 N 10th St,39.953229,-75.156582,4.5,lunch,$,Vietnamese,Not Applicable
S9IFCU4FKCqEriV1Rr2ZcA,Race Street Cafe,208 Race St,39.9537127,-75.1434447561,4.0,dinner,$$,American (New),American (Traditional)
4qG7aFq9-45830OfYt7gCA,Radicchio Cafe,402 Wood St,39.956611,-75.1463377,4.0,dinner,$$,Italian,Not Applicable
j99PtxlKTW_u5alE4jiqHQ,Ralphs Italian Restaurant,760 S 9th St,39.9400584,-75.1578655,3.5,dinner,$$,Italian,Not Applicable
ZMejgg0By-DI2wyQWezBbQ,Ramen Bar,3400 Lancaster Ave,39.9572977379,-75.1920437233,3.5,"lunch, dinner",$$,Japanese,Not Applicable
o7YE1WaFeQg_piECb9cgjQ,Ratchada Thai & Laos Cuisine,1117 S 11th St,39.936534,-75.16139,4.0,"lunch, dinner",$$,Asian Fusion,Not Applicable
ytynqOUb3hjKeJfRj5Tshw,Reading Terminal Market,51 N 12th St,39.9533414645,-75.1588545174,4.5,"lunch, brunch, breakfast",$$,Chinese,Not Applicable
r3X75SK37buS94mDls3q_Q,Real Food Eatery,207 S 16th St,39.9493695,-75.1675666,4.5,"lunch, dinner",$$,American (Traditional),Not Applicable
DsKzHnkLKnxZTVsFpts4oA,Red Owl Tavern,433 Chestnut St,39.9492805,-75.1489288,3.5,brunch,$$,American (New),Not Applicable
32It9NN_lVismU9tcuLB0A,Relish,7152 Ogontz Ave,40.0634207,-75.1531244,3.5,"dinner, brunch",$$,Southern,Seafood
ldr7iDtxFXX-q7tJuXqlGQ,Revolution House,200 Market St,39.9497082,-75.1439349,3.5,dinner,$$,American (New),Italian
w55VlTgAoRXPnqFte3j9ew,Revolution Taco,2015 Walnut St,39.9507589,-75.1743401,4.0,"lunch, dinner",$$,Mexican,Not Applicable
oGMwCmV1EQZgCdylAbK9ow,Rex at the Royal,1524 S St,39.9437809,-75.1681729,4.5,dinner,$$$,American (New),Southern
S1FwTmCAwv5ulu5gToWi_w,RIM Cafe,1172 S 9th St,39.9343869,-75.1589957,4.5,Unknown,$$,Not Applicable,Not Applicable
ozOneB4jXOD6hv5WBGj4KQ,Ristorante Pesto,1915 S Broad St,39.9263553,-75.1689367,4.5,dinner,$$,Italian,Not Applicable
YtSqYv1Q_pOltsVPSx54SA,Rittenhouse Grill,1701 Locust St,39.9489487,-75.1695317,3.5,dinner,$$$,Steakhouses,Seafood
IP_E4SHLClorhNg4o5bw9Q,Rosy's Taco Bar,2220 Walnut St,39.9508956186,-75.178367123,4.0,dinner,$$,Mexican,Not Applicable
4tU9hlfzrCpcGWTIm-OKVA,Rouge,205 S 18th St,39.949638,-75.170671,3.5,dinner,$$,American (Traditional),Asian Fusion
IS3h8_4gL_IbmpVTKDB3LA,Royal Sushi & Izakaya,780-782 S 2nd St,39.9380805,-75.1465231,4.5,"latenight, dinner",$$,Japanese,Not Applicable
YaLKDgS_zIYIm6jkXWCxgA,Rustica,903 N 2nd St,39.9642199,-75.1404574,4.0,"lunch, dinner",$,Italian,Not Applicable
zpKTPWoW56wF6d9qNnxM3Q,Rybread,1711 Fairmount Ave,39.9673313,-75.1658216,4.0,"lunch, breakfast",$,Not Applicable,Not Applicable
6_LnAQQ0-mml8YgpfRjGuA,Saad's Halal Restaurant,4500 Walnut St,39.9549627,-75.2118511,4.5,"lunch, dinner",$,Middle Eastern,Indian
6ewV-e7-39oqYUq3yZuIyw,Sabrina's Café,227 N 34th St,39.9598792,-75.1906815,4.0,"lunch, brunch, breakfast",$$,American (New),Not Applicable
iUZEGx29miZObLd6_lt7Vg,Sabrina's Café,1804 Callowhill St,39.9604147854,-75.1686044902,4.0,"brunch, breakfast",$$,American (New),Vegetarian
T8NWs6flR26edfhhwJNhNA,Sahara Grill,1334 Walnut St,39.9491798,-75.1635651,4.0,"lunch, dinner",$$,Mediterranean,Middle Eastern
-DGsnMlRrR_tv8avrpQLQw,Sam's Morning Glory Diner,735 S 10th St,39.9408607,-75.1589045,4.0,"brunch, breakfast",$$,Not Applicable,Not Applicable
kZ1q0K13tFYG_ZJrVvsJHA,Sampan,124 S 13th St,39.9495313759,-75.1621570259,4.0,dinner,$$$,Asian Fusion,Not Applicable
mUdjeVjdsiOQMBK41x0Bow,Sancho Pistola's,19 W Girard Ave,39.9688395,-75.1351413,4.0,"latenight, dinner, brunch",$$,Mexican,Not Applicable
MzFhaFNbE03zF84BPkN7yQ,Sang Kee Noodle House,3549 Chestnut St,39.9548759225,-75.1939325212,3.0,"lunch, dinner",$$,Chinese,Not Applicable
_V6hl1oGkTV2KbGeax_HPA,Sang Kee Peking Duck House,238 N 9th St,39.9563986,-75.1542873,4.0,"lunch, dinner",$$,Chinese,Cantonese
I1H5s9cVCGh1nH-4bhsSDA,Santucci's Original Square Pizza,901 S 10th St,39.9390394,-75.159227,3.5,"lunch, dinner",$$,Italian,Not Applicable
vrQCClTDrPSbIHO-ub8qFg,Sardi's Pollo A La Brasa,4510 City Ave,40.0030483,-75.2219283,4.0,"lunch, dinner",$$,Latin American,Peruvian
L0zMk5SXnqR0JLEe0XY20g,Sassafras Bar,48 S 2nd St,39.948832,-75.144063,4.5,"latenight, dinner",$$,American (New),Not Applicable
itv5mVA2lkp_ivhSdmKGgw,Seorabol Korean Restaurant,5734 Old 2nd St,40.0385555068,-75.1242795983,4.0,"lunch, dinner",$$,Korean,Japanese
BxfvdHqETU8jWYUjx5OL2A,Shake Shack,2000 Sansom St,39.9512256328,-75.1737892628,3.5,"lunch, dinner",$$,American (Traditional),Not Applicable
POuaebsAeCyNx-8qZ3O7XQ,Shang Hai 1,123 N 10th St,39.9541205693,-75.1560343422,4.0,"lunch, dinner",$$,Chinese,Taiwanese
dG-gZOWzn8iO1Rvv_fbXxA,Silk City Diner & Lounge,435 Spring Garden St,39.9613271,-75.1460328,4.0,brunch,$$,American (New),Not Applicable
QKVX66UREuD6aQ0x_F17wA,Slice,1180 S 10th St,39.934678,-75.160539,3.5,"lunch, dinner",$$,Italian,Not Applicable
DAbpxhhHOxInDNLdvWrTTQ,Smile Cafe,105 S 22nd St,39.9521517,-75.1768973,4.0,"lunch, dinner",$$,Thai,Noodles
gCcJTKC40CL0XtYYGfcXDw,Smiley's Cafe,4251 Main St,40.024774,-75.2214354,4.5,"lunch, dinner",$,Mediterranean,Greek
SOsjW1JARmtHUFtpFlp8rw,Snap Custom Pizza - Center City,1504 Sansom St,39.9502972,-75.1661556,4.0,"lunch, dinner",$,Not Applicable,Not Applicable
Q0pFg3ri7kt9xIxxXh7-RQ,SOMO Manayunk,4311 Main St,40.0250874,-75.2221876,3.5,"dinner, brunch",$$$,American (New),Not Applicable
-mIlmp5l4hKlp1tvHRdvTg,Sonny's Famous Steaks,228 Market St,39.9499178538,-75.1447920753,4.0,"lunch, dinner",$$,American (Traditional),Not Applicable
dpiaAGgEMm9Lf8dbx0yEJQ,Soup Kitchen Cafe,2146 E Susquehanna Ave,39.9798199,-75.129822,4.0,"lunch, brunch, breakfast",$$,American (New),Not Applicable
YqmClmk7oLcDzPWKHzgA-Q,South Philadelphia Tap Room,"1509 Mifflin St, Newbold",39.927216,-75.171477,4.0,dinner,$$,Not Applicable,Not Applicable
Jg9kkOl4sx2AXJVohbpSiw,South Philly Barbacoa,1140 S 9th St,39.935354,-75.158801,4.5,"lunch, breakfast",$$,Mexican,Not Applicable
68ThEdiK0eWCEgGEmV9Tng,Southgate,1801 Lombard St,39.9455687,-75.1717901,4.0,dinner,$$,American (Traditional),Korean
KscVqYYG7ziAroZhfNb0Ng,South,600 N Broad St,39.964395,-75.161227,4.0,"dessert, dinner",$$$,Southern,Not Applicable
MM_v-KIUJiXLCxnkIqPKWA,Soy Cafe,630 N 2nd St,39.9616969288,-75.1412892166,4.5,lunch,$,Not Applicable,Not Applicable
arKiXax3ScSM_z3O-0CIyw,Spasso Italian Grill,34 S Front St,39.948706,-75.142687,4.0,dinner,$$,Italian,American (Traditional)
8va8lpVU8aiQtnSbyjVScA,Spataro's Cheesesteaks,51 N 12th St,39.9531593,-75.1590984,2.5,lunch,$$,Not Applicable,Not Applicable
-1B9pP_CrRBJYPICE5WbRA,Spice 28,1228 Chestnut St,39.950352,-75.1615829,4.0,"lunch, dinner",$$,Asian Fusion,American (New)
oyA87-Q_vqnmxVOn_auJQQ,Spice C,131 N 10th St,39.9543751,-75.155929,4.0,"lunch, dinner",$$,Chinese,Not Applicable
0mijbNf-7wiKJ9xto1pAyg,Spice Finch,220 S 17th St,39.9493776356,-75.169540979,4.5,"dinner, brunch",$$,Mediterranean,Not Applicable
Gw7UW0E2BguzL9suQnwDeg,SPOT Gourmet Burgers,2821 W Girard Ave,39.9747101233,-75.1825701445,4.5,"lunch, dinner",$$,Burgers,Not Applicable
XU3Fe8I8dD3FaOmzAQXLnQ,Spread Bagelry,262 S 20th St,39.9485847,-75.1744427,3.5,"brunch, breakfast",$$,Not Applicable,Not Applicable
oBhJuukGRqPVvYBfTkhuZA,Square 1682,121 S 17th St,39.9508011,-75.1686108,3.5,dinner,$$,American (New),Not Applicable
WMkiheTT-8kRslImVLWMVw,Standard Tap,901 N 2nd St,39.96414,-75.1405144,4.0,dinner,$$,American (Traditional),Not Applicable
HngRiL6Z3DFTDnNsXZ0TQw,Stateside,1536 E Passyunk Ave,39.930249,-75.163265,3.5,dinner,$$,American (New),Not Applicable
gYYMQeg4X8FUcCxXI4c2Tw,Steve's Prince of Steaks,7200 Bustleton Ave,40.0456111,-75.0609207,4.0,"latenight, lunch, dinner",$$,American (Traditional),Not Applicable
B6Cn6maWQ6sLhLwYGLhSlg,Stockyard Sandwich,1541 Spring Garden St,39.9630709056,-75.164270103,4.5,"lunch, breakfast",$$,Not Applicable,Not Applicable
eLAd1Jw-g1NKymBx1XPDoA,Stogie Joe's Tavern,1801 E Passyunk Ave,39.927559,-75.166057,3.5,Unknown,$$,American (New),Italian
3FKIev7ZB_KE6XHL9sUJCg,Strangelove's,216 S 11th St,39.948089,-75.1592111423,4.0,,$$,American (Traditional),Not Applicable
PVVFos1LDfD7iETY0w4vaA,Su Xing House,1508 Sansom St,39.950215,-75.166346,4.0,"lunch, dinner",$$,Chinese,Not Applicable
fIlR_iCy3m10_UYt6lJjHQ,Sumo Sushi,401 S 13th St,39.945196,-75.162803,3.5,"lunch, dinner",$$,Sushi,Not Applicable
vUrTGX_7HxqeoQ_6QCVz6g,Suraya,1528 Frankford Ave,39.9736865005,-75.1339557767,4.5,"dessert, lunch, dinner, brunch, breakfast",$$$,Middle Eastern,Lebanese
KyDcAU41QDQpYAFyK6Q6hg,Sweet Box Cupcakes,339 S 13th St,39.9455654,-75.1627808,4.5,Unknown,$$,Not Applicable,Not Applicable
_UOg5_pk9IhKee91eWrT4A,Sweet Lucy's Smokehouse,7500 State Rd,40.029103,-75.0272619,4.5,"lunch, dinner",$$,Barbeque,Not Applicable
t6g6Lj8WzjIXXucCl9jdTQ,T-Swirl Crêpe,150 N 10th St,39.9550806,-75.1561748,4.0,"dessert, lunch",$,Japanese,Not Applicable
gQCKrqkalAc--4cuW_C_Ow,Tacconelli's Pizzeria,2604 E Somerset St,39.980483,-75.11303,4.0,dinner,$$,Not Applicable,Not Applicable
1N7RWvz2c_e640PsvnSc0A,Taco Riendo,1301 N 5th St,39.9714977,-75.1444936,4.0,"lunch, dinner",$,Mexican,Not Applicable
AKrFJ7vuBbLPfE9u2HVEkQ,Tai Lake Restaurant,134 N 10th St,39.9546629,-75.156162,3.5,"latenight, dinner",$$,Chinese,Not Applicable
EreYgrQPuR7Sk_FKeZZg9g,Talula's Daily,208 W Washington Square,39.9472825,-75.1536278,4.5,"lunch, brunch, breakfast",$$,American (Traditional),Not Applicable
i_FWONQD1ZBqrNE2b-M5Ug,Talula's Garden,210 W Washington Sq,39.9473272218,-75.1535421779,4.5,dinner,$$$,American (New),Not Applicable
HcddEbhaQ3wgyEFoEZSeGQ,Tamarind,117 S St,39.9412384,-75.14467,4.0,dinner,$$,Thai,Not Applicable
f2RHDdXezLHILvM7v1xOVA,Taqueria La Veracruzana,908 Washington Ave,39.93613,-75.15913,4.0,"lunch, dinner",$,Mexican,Not Applicable
REiAM73RkOxFqCVlEFiRWA,Tattooed Mom,530 South St,39.9416802,-75.1519159,4.0,latenight,$$,American (New),Vegan
CiTYWOKcXTZYztsT43wb5g,Tela's Market & Kitchen,1833 Fairmount Ave,39.967417,-75.168217,4.0,"lunch, brunch, breakfast",$$,American (New),Not Applicable
Co3Ogqy6y2JgZdG0wBlrUQ,Ten Stone Bar & Restaurant,2063 South St,39.9450458,-75.1769728,3.0,dinner,$$,Asian Fusion,American (New)
kxKai8GE5oDMPevV7oxvbA,Tequilas Restaurant,1602 Locust St,39.9485127,-75.1680322,4.0,dinner,$$$,Mexican,Not Applicable
Sv1MEZP-mMfp8SmE0hwYEA,Terakawa Ramen,204 N 9th St,39.955402,-75.154484,4.5,"lunch, dinner",$$,Japanese,Ramen
HTqXI5S2XcSlh_ylx9sE6g,Termini Bros Bakery,12th St & Filbert St,39.9530477103,-75.1590135265,4.0,Unknown,$$,Not Applicable,Not Applicable
hX_8ZUmIqWFWzjdiPrf23w,Termini Bros Bakery,1523 S 8th St,39.9297933,-75.1580422,4.5,Unknown,$$,Not Applicable,Not Applicable
nYeTVhBwwF5aCGYo9-aLGw,TGI Fridays,4000 City Ave,40.007927,-75.211183,2.0,"dessert, lunch, dinner",$$,American (Traditional),Not Applicable
vpfy4_N1PozCkvk2WDE_RQ,The Abbaye,637 N 3rd St,39.9622476511,-75.1430036973,4.0,"dinner, brunch",$$,American (Traditional),Not Applicable
i6DlLLxZ2iwQRxhUDx3TTg,The Adobe Cafe,4550 Mitchell St,40.0342316,-75.2191448,3.5,dinner,$$,Mexican,Not Applicable
zujdPV3HT-Y-CKE1GgkMHQ,The Bakeshop on 20th,269 S 20th St,39.9484101,-75.174133,4.5,"dessert, lunch, brunch, breakfast",$,Not Applicable,Not Applicable
sdWuLh-auc0nC2Jy6_26AQ,The Black Sheep Pub & Restaurant,247 S 17th St,39.9484223,-75.1692901,3.5,latenight,$$,American (New),Not Applicable
9mA9qYqiv4c0T9ASid3PIQ,The Capital Grille,1338-46 Chestnut St,39.9506134672,-75.1636080327,4.0,dinner,$$$,American (Traditional),Italian
V8we7-uCa-SouadZmZ9Ieg,The Cheesecake Factory,1430 Walnut St,39.9491039,-75.1658813,3.0,"dessert, lunch, dinner, brunch",$$,American,Seafood
WxB8498ejPtHE7wFa89_fA,The Continental Mid-town,1801 Chestnut St,39.9519308,-75.1704529,3.5,dinner,$$,American (Traditional),Not Applicable
luv3Y2AjoOhxYRY_u5tRJA,The Couch Tomato Cafe,102 Rector St,40.0247731,-75.2213162,4.0,"lunch, dinner",$$,Italian,Not Applicable
8pqdJjefYq-a9IBSJJmKwA,The Dandelion,124 S 18th St,39.951004,-75.170636,4.0,dinner,$$,British,Not Applicable
hdtnpHXn-iIFTzPLvoOK0Q,The Dutch,1527 S 4th St,39.9288513959,-75.1521847471,4.0,"lunch, brunch, breakfast",$$,Breakfast & Brunch,Not Applicable
SHYPQbYqbfK4CwTDjtBH7Q,The Famous 4th Street Cookie Company,51 N 12th St,39.9530717477,-75.1594193432,4.0,Unknown,$$,Not Applicable,Not Applicable
qCpdeQYPf9i1EZhTnQgjtg,The Foodery at Rittenhouse,1710 Sansom St,39.9505843,-75.1693697,4.0,"lunch, dinner",$$,Not Applicable,Not Applicable
KDplhtRYnHOCnuIjIGR8fA,The Goat's Beard,4201 Main St,40.0238229063,-75.2201271057,4.0,dinner,$$,American (New),Not Applicable
wopwoiKIllIzcggK7HkTmw,The Gold Standard Cafe,4800 Baltimore Ave,39.9481839,-75.2196691,3.0,"lunch, brunch, breakfast",$$,American,Not Applicable
L_Rwy6oSAnMUY3NCDspxmA,The Good King Tavern,614 S 7th St,39.941969,-75.154207,4.0,dinner,$$,French,Not Applicable
dChRGpit9fM_kZK5pafNyA,The Love,130 S 18th St,39.9506555,-75.1708991,4.0,"dessert, lunch, dinner, brunch",$$$,American (New),Not Applicable
EhotxJEJxpMgCJ0F82Buvg,The Olde Bar,125 Walnut St,39.9469051201,-75.1440923726,4.0,dinner,$$$,American (New),Not Applicable
q-zV08jt6U-q05SMEuQJAQ,The Original Tony Lukes,39 E Oregon Ave,39.9141065086,-75.1487272304,4.0,"lunch, dinner",$$,Not Applicable,Not Applicable
QXGnmsKYANxOyZBqM-zlJA,The Plough & the Stars,123 Chestnut St,39.948524,-75.1437297,3.5,,$$,Irish,Not Applicable
LtLbT776NOAjva1ttA2h3w,The QUICK FIXX,1511 South St,39.944064,-75.1676029,4.0,"lunch, dinner",$$,Italian,Not Applicable
iWy6Wft0MMO9Ud2wM93frg,The Sidecar Bar & Grille,2201 Christian St,39.9418939,-75.1794584,4.0,dinner,$$,American (New),Not Applicable
7mpYTDb24SywNMRn3yeakQ,The Twisted Tail,509 S 2nd St,39.9418766,-75.1451988,4.0,"latenight, dinner",$$,American,Not Applicable
Wtr51cNrv1pYyIRg_IawYQ,The Victor Cafe,1303 Dickinson St,39.931653,-75.166327,4.5,dinner,$$,Italian,Not Applicable
P2Lm1g_RztvIaH4daQsXoQ,Three Monkeys Cafe,9645 James St,40.053857,-74.98396,3.5,"lunch, dinner",$$,American (New),Not Applicable
_OgwyI_0mGs620_ZfKgzbg,Tierra Colombiana Restaurant,4535 N 5th St,40.0205736,-75.1337987,4.0,dinner,$$,Latin American,Cuban
J36em-jyd2inHyXC20jtXA,Tiffin,710 W Girard Ave,39.9701111,-75.1486779,3.5,dinner,$$,Indian,Pakistani
vtSisxaozZ7HWpBl_W7VaQ,Time,1315 Sansom St,39.9500001533,-75.1625513634,4.0,"latenight, dinner",$$,American (New),Not Applicable
7z16CBc74GhbyqalwZrJUQ,Ting Wong Restaurant,138 N 10th St,39.954754,-75.156191,4.0,"lunch, dinner",$$,Asian Fusion,Chinese
gnpyyeWQ53WlDMJEq-YA_w,Tinto,114 S 20th St,39.9515011,-75.1738449,4.0,dinner,$$$,Spanish,Basque
UQZ4p6xb_7gY7UXHmBzceg,Tom's Dim Sum,59 N 11th St,39.9532889,-75.1578543,3.5,"lunch, dinner",$$,Chinese,Shanghainese
IWHdx0NhDKADkGOgXgOFKQ,Tommy DiNic's,1136 Arch St,39.95347837,-75.1593960603,4.0,lunch,$$,American (Traditional),Not Applicable
K6hAv8V2cTuXQtU3VHAD6w,Tres Jalapenos,901 S 8th St,39.9384274,-75.1561557,3.5,"lunch, dinner",$$,Mexican,Not Applicable
eJaeTZlIdM3HWCq__Ve4Wg,Tria Cafe Rittenhouse,123 S 18th St,39.9509483,-75.1704197,4.5,,$$$,Modern European,Not Applicable
Q-prSTdggNlxAEFV88BZOw,Tria Cafe Wash West,1137 Spruce St,39.9466238,-75.1609139,4.5,dinner,$$,Modern European,American (New)
SDL247FlOnScJfuNjZESxg,Twenty Manning,261 S 20th St,39.9486084,-75.1740323,3.5,dinner,$$,American (New),Middle Eastern
40O7uKX-uAG_JDrS-OM85w,Umai Umai,533 N 22nd St,39.9646735,-75.1741002,4.5,dinner,$$,Asian Fusion,Japanese
xQE1fuwKCXJEBcJgSSCNbw,Urban Farmer Philadelphia,1850 Benjamin Franklin Pkwy,39.957207,-75.1699827,4.0,"lunch, dinner, brunch",$$$,American (Traditional),Not Applicable
-v8dtO9BZmKidXLMohiQhQ,Urban Saloon,2120 Fairmount Ave,39.9670245,-75.1729544,3.0,"latenight, dinner, brunch",$$,American (New),Not Applicable
a_fp9I18WcbP86rQ4c_QZQ,Uzbekistan Restaurant,12012 Bustleton Ave,40.1226988,-75.0162309,4.0,dinner,$$,Uzbek,Russian
Cjwb7VQGP0u2eWYj1wnO3g,Vango Lounge & Skybar,116 S 18th St,39.9511992,-75.1706583,2.0,Unknown,$$,Mediterranean,Greek
1UNJeHTsS7WS9RxRzHw06g,Varga Bar,941 Spruce St,39.9462043942,-75.1577992928,3.5,dinner,$$,American,Not Applicable
qBwOLby0sOJd3QG1o76W2w,Veda - Modern Indian Bistro,1920 Chestnut St,39.9517805,-75.1729152,4.0,"lunch, dinner",$$,Indian,Not Applicable
2CDI713ATuxHfnB5b-sBdw,Vedge,1221 Locust St,39.9479310476,-75.1614279837,4.5,dinner,$$$,Not Applicable,Not Applicable
mtvT7uRey3F395STFRM1Tg,Vernick Food & Drink,2031 Walnut St,39.950759,-75.1748461,4.5,dinner,$$$$,American (New),Not Applicable
wUnLSg_GKfEIQ5CQQ770_g,Vetri Cucina,1312 Spruce St,39.9466441,-75.1631867,4.5,dinner,$$$$,Italian,Cuban
FqOCC8Y9xryaX7sIBJcrxA,Vic Sushi Bar,2035 Sansom St,39.9515773,-75.174834,4.0,"lunch, dinner",$$,Japanese,Not Applicable
14ZGwnDyydXdSBsLXpSUrA,Vientiane Café,4728 Baltimore Ave,39.9483087,-75.2178905,4.0,dinner,$$,Vietnamese,Thai
SPEXSaryxJmVpy8QoRz7Tg,Vietnam Cafe,816 S 47th St,39.9481782,-75.2168865,4.0,dinner,$$,Vietnamese,Not Applicable
zRjUMHQJ5gAmFhcXZtLacA,Vietnam Restaurant,221 N 11th St,39.9563297,-75.157069,4.0,dinner,$$,Vietnamese,Not Applicable
Vnagnur1os0ZduOpvDH27A,Villa Di Roma,936 S 9th St,39.9379512,-75.158238,4.0,dinner,$$,Italian,Not Applicable
EtKSTHV5Qx_Q7Aur9o4kQQ,Village Whiskey,118 S 20th St,39.9514165949,-75.1737677917,4.0,dinner,$$,American (New),Not Applicable
2pLIQ0RHSmUbF0eIRT0LYg,Vintage Wine Bar,129 S 13th St,39.9495566,-75.1617091,4.0,dinner,$$,French,Not Applicable
ZKPrXH_GNW_AtZ31tP3NmA,White Dog Cafe,3420 Sansom St,39.9535582,-75.1929054,4.0,"lunch, dinner, brunch",$$,American (New),American (Traditional)
ktM6aYuzqWd-kA8SIWswiQ,Winnie's Manayunk,4266 Main St,40.024735,-75.2222673,3.5,"lunch, brunch",$$,American (Traditional),Not Applicable
hUmHwBQtGg0iH-PZakQJDw,Wm Mulherin's Sons,1355 N Front St,39.971709,-75.135062,4.5,dinner,$$$,Italian,Szechuan
Jn4tRtjIuz6MBCykQySpeg,Woodrow's Sandwich Shop,630 South St,39.9419789,-75.1532317,4.5,lunch,$$,Not Applicable,Not Applicable
wPi7p5fZyGTOjDU28IlTqA,Woody's,202 S 13th St,39.949064,-75.16241,3.0,Unknown,$$$$,American (Traditional),Not Applicable
-5Rah4ZvWsDu4oilUZxhtw,World Cafe Live,3025 Walnut St,39.9520744759,-75.1851766256,4.0,dinner,$$,American,Not Applicable
s-Ff-8M5-AR-5jl59lCj1w,Xfinity Live! Philadelphia,1100 Pattison Ave,39.9044484999,-75.1696318388,3.0,"latenight, dinner",$$,American (New),Not Applicable
bLJP0fVgscuUQy0hE_CRXA,Xiandu Thai,1119 Walnut St,39.9490512,-75.159888,4.0,"lunch, dinner",$$,Thai,Not Applicable
17MK8qagV374AuUA4sXuIA,XIX Nineteen,"200 S Broad St, Fl 19",39.949104,-75.164768,3.5,dinner,$$$,American (New),Seafood
1UNorskttXSWuEcgzKzXcA,Xochitl,408 S 2nd St,39.9428742,-75.1456449,3.5,dinner,$$$,Asian Fusion,Mexican
eoN0GAIRV0WmwUm7FmzKgQ,Yakitori Boy,211 N 11th St,39.9559497,-75.1571603,3.5,"latenight, dinner",$$,Japanese,Not Applicable
KQgCflC8eqJU5kvJkByXzw,Yamitsuki Ramen,1028 Arch St,39.9535423,-75.1574552,3.5,"lunch, dinner",$$,Japanese,Not Applicable
hL76rhaLE86ZJvZBuMeb6Q,Yanako,4345 Main St,40.0256009,-75.2234981,4.0,dinner,$$,Japanese,Not Applicable
IvAa7PvfOYl0xRML5W3ebg,Yards Brewing Company,500 Spring Garden St,39.9609706195,-75.146908,4.0,Unknown,$$,American (Traditional),American (New)
ctHjyadbDQAtUFfkcAFEHw,Zahav,237 St James Pl,39.9462611465,-75.1451350779,4.5,dinner,$$$$,Middle Eastern,Israeli
YzluF3FNGjnW-tOrLZt8JA,Zama,128 S 19th St,39.9509073,-75.1723929,3.5,dinner,$$$,Japanese,Not Applicable
-OIUunijjcq_ZzyyQhPPFQ,Zorba's Taverna,2230 Fairmount Ave,39.9671642,-75.1748969,4.5,dinner,$$,Mediterranean,Greek
